timestamp,junction,lat,lon,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,timestamp_hour,precipitation_mm,rain_mm,temperature_c,windspeed_kmh,is_monsoon,hour,day_of_week,is_peak_hour
2026-07-11 17:16:39.050969,Adyar_Signal,13.0064,80.257,18,25,640,460,0.953375,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Ashok_Nagar,13.0385,80.2107,28,35,2559,2047,0.999115,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Vadapalani,13.0503,80.2121,23,31,360,267,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,T_Nagar_Panagal,13.0418,80.2341,24,32,323,242,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Egmore,13.0732,80.2609,17,24,2,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Anna_Salai_Teynampet,13.0455,80.25,23,32,1829,1314,0.967966,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Adyar_Signal,13.0064,80.257,18,25,640,460,0.953375,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Central_Station,13.0827,80.2757,17,26,529,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Velachery_Junction,12.9791,80.2211,24,33,1791,1302,0.992166,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Anna_Nagar_Roundtana,13.085,80.2101,6,19,166,52,0.993395,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Perungudi_OMR,12.9634,80.2431,20,25,124,99,0.98,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Porur,13.0381,80.1564,12,19,205,129,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Perambur,13.1141,80.2417,18,25,1439,1036,0.994563,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Mylapore,13.0339,80.2698,12,18,628,419,0.776975,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Chromepet,12.9516,80.1462,28,38,2549,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Kelambakkam_OMR,12.7925,80.2183,42,51,1625,1338,0.999756,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Guindy,13.0067,80.2206,24,33,1791,1302,0.992655,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.394860,Kathipara,13.0107,80.2016,24,28,185,158,0.991146,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Adyar_Signal,13.0064,80.257,18,25,640,460,0.953375,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Chromepet,12.9516,80.1462,28,38,2549,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Kathipara,13.0107,80.2016,24,28,185,158,0.991146,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Guindy,13.0067,80.2206,24,33,1791,1302,0.992655,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,T_Nagar_Panagal,13.0418,80.2341,24,32,323,242,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Anna_Salai_Teynampet,13.0455,80.25,23,32,1829,1314,0.967966,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Central_Station,13.0827,80.2757,17,26,529,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Vadapalani,13.0503,80.2121,23,31,360,267,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Ashok_Nagar,13.0385,80.2107,28,35,2559,2047,0.999115,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Egmore,13.0732,80.2609,17,24,2,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Velachery_Junction,12.9791,80.2211,24,33,1791,1302,0.992166,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Perungudi_OMR,12.9634,80.2431,20,25,124,99,0.98,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Porur,13.0381,80.1564,12,19,205,129,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Anna_Nagar_Roundtana,13.085,80.2101,6,19,166,52,0.993395,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Perambur,13.1141,80.2417,18,25,1439,1036,0.994563,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Mylapore,13.0339,80.2698,12,18,628,419,0.776975,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:43.862726,Kelambakkam_OMR,12.7925,80.2183,42,51,1625,1338,0.999756,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Perungudi_OMR,12.9634,80.2431,20,25,124,99,0.98,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Porur,13.0381,80.1564,12,19,205,129,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Anna_Nagar_Roundtana,13.085,80.2101,6,19,166,52,0.993395,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Kelambakkam_OMR,12.7925,80.2183,42,51,1625,1338,0.999756,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Mylapore,13.0339,80.2698,12,18,628,419,0.776975,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Chromepet,12.9516,80.1462,28,38,2549,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Perambur,13.1141,80.2417,18,25,1439,1036,0.994563,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Velachery_Junction,12.9791,80.2211,24,33,1791,1302,0.992166,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Central_Station,13.0827,80.2757,17,26,529,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Ashok_Nagar,13.0385,80.2107,28,35,2559,2047,0.999115,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Vadapalani,13.0503,80.2121,23,31,360,267,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Egmore,13.0732,80.2609,17,24,2,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Anna_Salai_Teynampet,13.0455,80.25,23,32,1829,1314,0.968595,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,T_Nagar_Panagal,13.0418,80.2341,24,32,323,242,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Guindy,13.0067,80.2206,24,33,1791,1302,0.992166,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:51.382709,Adyar_Signal,13.0064,80.257,18,25,640,460,0.953375,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Perungudi_OMR,12.9634,80.2431,20,25,124,99,0.98,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Porur,13.0381,80.1564,12,19,205,129,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Anna_Nagar_Roundtana,13.085,80.2101,6,19,166,52,0.993395,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Kelambakkam_OMR,12.7925,80.2183,42,51,1625,1338,0.999756,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Mylapore,13.0339,80.2698,12,18,628,419,0.776975,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Chromepet,12.9516,80.1462,28,38,2549,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Perambur,13.1141,80.2417,18,25,1439,1036,0.994563,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Velachery_Junction,12.9791,80.2211,24,33,1791,1302,0.992166,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Central_Station,13.0827,80.2757,17,26,529,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Ashok_Nagar,13.0385,80.2107,28,35,2559,2047,0.999115,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Guindy,13.0067,80.2206,24,33,1791,1302,0.992166,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,T_Nagar_Panagal,13.0418,80.2341,24,32,323,242,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Anna_Salai_Teynampet,13.0455,80.25,23,32,1829,1314,0.968595,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Vadapalani,13.0503,80.2121,23,31,360,267,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Egmore,13.0732,80.2609,17,24,2,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:16:58.152969,Adyar_Signal,13.0064,80.257,18,25,640,460,0.953375,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Kelambakkam_OMR,12.7925,80.2183,43,51,1587,1338,0.999689,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Chromepet,12.9516,80.1462,27,38,2643,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Mylapore,13.0339,80.2698,14,17,538,443,0.759374,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Perambur,13.1141,80.2417,19,24,1363,1079,0.994563,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Anna_Nagar_Roundtana,13.085,80.2101,6,14,166,71,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Porur,13.0381,80.1564,13,18,189,136,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Velachery_Junction,12.9791,80.2211,24,33,1791,1302,0.994449,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Ashok_Nagar,13.0385,80.2107,27,35,2654,2047,0.999229,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Vadapalani,13.0503,80.2121,23,31,360,267,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Central_Station,13.0827,80.2757,16,26,563,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Egmore,13.0732,80.2609,11,26,4,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Anna_Salai_Teynampet,13.0455,80.25,23,33,1829,1274,0.967824,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,T_Nagar_Panagal,13.0418,80.2341,25,32,310,242,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Guindy,13.0067,80.2206,24,33,1791,1302,0.994449,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:08.564425,Adyar_Signal,13.0064,80.257,16,25,720,460,0.955046,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Porur,13.0381,80.1564,14,18,175,136,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Anna_Nagar_Roundtana,13.085,80.2101,6,15,166,66,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Mylapore,13.0339,80.2698,14,17,538,443,0.746481,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Chromepet,12.9516,80.1462,27,38,2643,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Kelambakkam_OMR,12.7925,80.2183,43,51,1587,1338,0.999697,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Perambur,13.1141,80.2417,20,25,1295,1036,0.994965,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Velachery_Junction,12.9791,80.2211,24,33,1791,1302,0.994449,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Kathipara,13.0107,80.2016,24,28,185,158,0.991146,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Ashok_Nagar,13.0385,80.2107,27,35,2654,2047,0.999229,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Guindy,13.0067,80.2206,24,32,1791,1343,0.99471,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,T_Nagar_Panagal,13.0418,80.2341,26,31,298,250,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Anna_Salai_Teynampet,13.0455,80.25,22,33,1912,1274,0.968595,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Adyar_Signal,13.0064,80.257,17,25,677,460,0.955046,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Central_Station,13.0827,80.2757,18,26,500,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Vadapalani,13.0503,80.2121,23,31,360,267,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:18:57.850739,Egmore,13.0732,80.2609,11,26,4,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Kelambakkam_OMR,12.7925,80.2183,44,51,1551,1338,0.999697,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Chromepet,12.9516,80.1462,28,38,2549,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Mylapore,13.0339,80.2698,15,17,503,443,0.778942,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Perambur,13.1141,80.2417,20,25,1295,1036,0.992192,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Anna_Nagar_Roundtana,13.085,80.2101,7,14,142,71,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Porur,13.0381,80.1564,19,19,129,129,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Velachery_Junction,12.9791,80.2211,23,33,1869,1302,0.993714,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Kathipara,13.0107,80.2016,24,28,185,158,0.995573,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Ashok_Nagar,13.0385,80.2107,27,35,2654,2047,0.999229,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Vadapalani,13.0503,80.2121,22,30,376,276,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Central_Station,13.0827,80.2757,17,26,529,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Egmore,13.0732,80.2609,15,24,3,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Anna_Salai_Teynampet,13.0455,80.25,23,33,1829,1274,0.967966,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,T_Nagar_Panagal,13.0418,80.2341,26,31,298,250,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Guindy,13.0067,80.2206,23,33,1869,1302,0.994718,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:20:25.318261,Adyar_Signal,13.0064,80.257,17,25,677,460,0.955043,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Kelambakkam_OMR,12.7925,80.2183,41,50,1664,1365,0.998749,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Porur,13.0381,80.1564,11,18,223,136,0.98,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Perambur,13.1141,80.2417,18,24,1439,1079,0.99237,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Mylapore,13.0339,80.2698,14,17,538,443,0.787855,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Chromepet,12.9516,80.1462,29,38,2461,1878,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Anna_Nagar_Roundtana,13.085,80.2101,7,16,142,62,0.99,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Velachery_Junction,12.9791,80.2211,24,33,1791,1302,0.99729,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Central_Station,13.0827,80.2757,16,26,563,346,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Ashok_Nagar,13.0385,80.2107,28,35,2559,2047,0.999102,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Vadapalani,13.0503,80.2121,21,31,394,267,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Koyambedu,13.0694,80.1948,16,18,274,243,0.940235,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Egmore,13.0732,80.2609,11,24,4,1,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Anna_Salai_Teynampet,13.0455,80.25,21,32,2003,1314,0.968595,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,T_Nagar_Panagal,13.0418,80.2341,27,32,287,242,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Guindy,13.0067,80.2206,24,33,1791,1302,0.99729,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 17:40:25.590119,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
