timestamp,junction,lat,lon,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,timestamp_hour,precipitation_mm,rain_mm,temperature_c,windspeed_kmh,is_monsoon,hour,day_of_week,is_peak_hour,two wheeler,autorickshaw,car,bus,LCV,truck,bicycle,pedestrain,total_vehicles,pcu_density,festival_name,category,festival_impact,is_festival,is_ipl_season
2026-07-11 22:55:25.569123,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Porur,13.0381,80.1564,19,19,129,129,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,4.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,11.0,14.8,,,0.0,0,0
2026-07-11 22:55:25.569123,Kelambakkam_OMR,12.7925,80.2183,51,51,1338,1338,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Adyar_Signal,13.0064,80.257,18,25,640,460,0.952057,True,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,T_Nagar_Panagal,13.0418,80.2341,32,32,242,242,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Central_Station,13.0827,80.2757,26,26,346,346,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,13.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Egmore,13.0732,80.2609,25,25,1,1,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,3.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Anna_Salai_Teynampet,13.0455,80.25,27,32,1558,1314,0.965264,True,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Koyambedu,13.0694,80.1948,12,19,365,231,0.928871,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Guindy,13.0067,80.2206,32,32,1343,1343,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-11 22:55:25.569123,Vadapalani,13.0503,80.2121,16,30,517,276,0.997152,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,8.5,,,0.0,0,0
2026-07-11 22:55:25.569123,Ashok_Nagar,13.0385,80.2107,35,35,2047,2047,1.0,False,2026-07-11 22:00:00,0.0,0.0,30.1,11.4,True,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Kelambakkam_OMR,12.7925,80.2183,51,51,1338,1338,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Chromepet,12.9516,80.1462,38,38,1878,1878,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Mylapore,13.0339,80.2698,17,17,443,443,0.620626,True,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Anna_Nagar_Roundtana,13.085,80.2101,15,15,66,66,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,2.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,12.0,12.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Porur,13.0381,80.1564,19,19,129,129,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,4.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,11.0,14.8,,,0.0,0,0
2026-07-12 23:32:12.002858,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Velachery_Junction,12.9791,80.2211,32,32,1343,1343,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,2.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,12.3,,,0.0,0,0
2026-07-12 23:32:12.002858,Perambur,13.1141,80.2417,25,25,1036,1036,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Ashok_Nagar,13.0385,80.2107,35,35,2047,2047,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Vadapalani,13.0503,80.2121,22,30,376,276,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,8.5,,,0.0,0,0
2026-07-12 23:32:12.002858,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Central_Station,13.0827,80.2757,26,26,346,346,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,13.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Egmore,13.0732,80.2609,25,25,1,1,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,3.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Anna_Salai_Teynampet,13.0455,80.25,31,33,1357,1274,0.96447,True,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,T_Nagar_Panagal,13.0418,80.2341,32,32,242,242,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Guindy,13.0067,80.2206,32,32,1343,1343,1.0,False,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-12 23:32:12.002858,Adyar_Signal,13.0064,80.257,24,25,480,460,0.943354,True,2026-07-12 23:00:00,0.0,0.0,30.7,10.8,True,23,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Chromepet,12.9516,80.1462,38,38,1878,1878,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Ashok_Nagar,13.0385,80.2107,35,35,2047,2047,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Anna_Nagar_Roundtana,13.085,80.2101,15,15,66,66,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,2.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,12.0,12.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Perambur,13.1141,80.2417,20,21,1295,1233,0.891301,True,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Mylapore,13.0339,80.2698,17,17,443,443,0.617632,True,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Adyar_Signal,13.0064,80.257,18,25,640,460,0.951778,True,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Porur,13.0381,80.1564,19,19,129,129,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,4.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,11.0,14.8,,,0.0,0,0
2026-07-19 16:46:31.000000,Vadapalani,13.0503,80.2121,30,30,276,276,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,8.5,,,0.0,0,0
2026-07-19 16:46:31.000000,Kelambakkam_OMR,12.7925,80.2183,51,51,1338,1338,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Velachery_Junction,12.9791,80.2211,32,32,1343,1343,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,2.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,12.3,,,0.0,0,0
2026-07-19 16:46:31.000000,Guindy,13.0067,80.2206,32,32,1343,1343,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Anna_Salai_Teynampet,13.0455,80.25,27,33,1558,1274,0.967873,True,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Egmore,13.0732,80.2609,25,25,1,1,1.0,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,3.0,,,0.0,0,0
2026-07-19 16:46:31.000000,Central_Station,13.0827,80.2757,22,25,409,360,0.997882,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,13.0,,,0.0,0,0
2026-07-19 16:46:31.000000,T_Nagar_Panagal,13.0418,80.2341,25,31,310,250,0.997576,False,2026-07-19 16:00:00,0.1,0.1,30.3,9.2,True,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Anna_Salai_Teynampet,13.0455,80.25,30,32,1402,1314,0.966434,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Egmore,13.0732,80.2609,20,25,2,1,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,3.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Central_Station,13.0827,80.2757,26,26,346,346,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,13.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Vadapalani,13.0503,80.2121,30,30,276,276,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,8.5,,,0.0,0,0
2026-07-19 17:05:14.000000,Ashok_Nagar,13.0385,80.2107,35,35,2047,2047,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Adyar_Signal,13.0064,80.257,22,25,523,460,0.943281,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Velachery_Junction,12.9791,80.2211,32,32,1343,1343,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,2.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,12.3,,,0.0,0,0
2026-07-19 17:05:14.000000,Chromepet,12.9516,80.1462,38,38,1878,1878,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Porur,13.0381,80.1564,19,19,129,129,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,4.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,11.0,14.8,,,0.0,0,0
2026-07-19 17:05:14.000000,Anna_Nagar_Roundtana,13.085,80.2101,15,15,66,66,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,2.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,12.0,12.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Perambur,13.1141,80.2417,21,21,1233,1233,0.891879,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Mylapore,13.0339,80.2698,17,17,443,443,0.711437,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,T_Nagar_Panagal,13.0418,80.2341,32,32,242,242,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Guindy,13.0067,80.2206,32,32,1343,1343,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Kelambakkam_OMR,12.7925,80.2183,51,51,1338,1338,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:05:14.000000,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Mylapore,13.0339,80.2698,17,17,443,443,0.7068,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Perambur,13.1141,80.2417,21,21,1233,1233,0.89159,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Guindy,13.0067,80.2206,32,32,1343,1343,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Chromepet,12.9516,80.1462,38,38,1878,1878,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Perungudi_OMR,12.9634,80.2431,25,25,99,99,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Ashok_Nagar,13.0385,80.2107,35,35,2047,2047,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Porur,13.0381,80.1564,19,19,129,129,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,4.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,11.0,14.8,,,0.0,0,0
2026-07-19 17:07:47.000000,Tambaram,12.9249,80.1,28,28,966,966,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Anna_Nagar_Roundtana,13.085,80.2101,15,15,66,66,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,2.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,12.0,12.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Vadapalani,13.0503,80.2121,30,30,276,276,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,8.5,,,0.0,0,0
2026-07-19 17:07:47.000000,Egmore,13.0732,80.2609,25,25,1,1,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,3.0,,,0.0,0,0
2026-07-19 17:07:47.000000,T_Nagar_Panagal,13.0418,80.2341,32,32,242,242,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Kelambakkam_OMR,12.7925,80.2183,51,51,1338,1338,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Central_Station,13.0827,80.2757,26,26,346,346,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,13.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Adyar_Signal,13.0064,80.257,22,25,523,460,0.946122,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Kathipara,13.0107,80.2016,28,28,158,158,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:07:47.000000,Velachery_Junction,12.9791,80.2211,32,32,1343,1343,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,2.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,12.3,,,0.0,0,0
2026-07-19 17:07:47.000000,Anna_Salai_Teynampet,13.0455,80.25,29,32,1450,1314,0.966434,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:30:05.000000,Velachery_Junction,12.9791,80.2211,32,32,1343,1343,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,2.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,12.3,,,0.0,0,0
2026-07-19 17:30:05.000000,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:30:05.000000,Adyar_Signal,13.0064,80.257,22,24,523,480,0.944216,True,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:30:05.000000,Ashok_Nagar,13.0385,80.2107,35,35,2047,2047,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:30:05.000000,Vadapalani,13.0503,80.2121,30,30,276,276,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,8.5,,,0.0,0,0
2026-07-19 17:30:05.000000,T_Nagar_Panagal,13.0418,80.2341,32,32,242,242,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0
2026-07-19 17:30:05.000000,Central_Station,13.0827,80.2757,26,26,346,346,1.0,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,13.0,,,0.0,0,0
2026-07-19 17:30:05.000000,Egmore,13.0732,80.2609,18,25,2,1,0.98,False,2026-07-19 17:00:00,0.1,0.1,29.0,8.5,True,17,6,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,3.0,,,0.0,0,0
